,Date,Flight name,Source,Destination,Departure_time,Arrival_time,Duration,No of stop,Price
303,2022-12-05,Vistara,Bengaluru,Kolkata,11:40,19:35,7h 55m,2,20022
304,2022-12-05,IndiGo,Bengaluru,Kolkata,15:35,22:55,7h 20m,1,20704
305,2022-11-08,IndiGo,Bengaluru,Kolkata,17:30,22:05,4h 35m,1,7579
306,2022-11-08,IndiGo,Bengaluru,Kolkata,17:25,22:25,5h,1,7579
307,2022-11-08,IndiGo,Bengaluru,Kolkata,23:40,04:50,5h 10m,1,7579
308,2022-11-08,IndiGo,Bengaluru,Kolkata,18:00,23:15,5h 15m,1,7579
309,2022-11-08,IndiGo,Bengaluru,Kolkata,10:20,15:40,5h 20m,1,7579
310,2022-11-08,IndiGo,Bengaluru,Kolkata,19:25,01:05,5h 40m,1,7579
311,2022-11-08,IndiGo,Bengaluru,Kolkata,02:45,08:25,5h 40m,1,7579
312,2022-11-08,IndiGo,Bengaluru,Kolkata,16:25,22:05,5h 40m,1,7579
313,2022-11-08,IndiGo,Bengaluru,Kolkata,07:25,13:10,5h 45m,1,7579
314,2022-11-08,IndiGo,Bengaluru,Kolkata,16:10,22:30,6h 20m,1,7579
315,2022-11-08,IndiGo,Bengaluru,Kolkata,13:15,19:40,6h 25m,1,7579
316,2022-11-08,IndiGo,Bengaluru,Kolkata,13:55,20:20,6h 25m,1,7579
317,2022-11-08,IndiGo,Bengaluru,Kolkata,16:50,23:20,6h 30m,1,7579
318,2022-11-08,IndiGo,Bengaluru,Kolkata,22:10,04:50,6h 40m,1,7579
319,2022-11-08,IndiGo,Bengaluru,Kolkata,19:15,02:05,6h 50m,1,7579
320,2022-11-08,IndiGo,Bengaluru,Kolkata,18:00,01:05,7h 5m,1,7579
321,2022-11-08,IndiGo,Bengaluru,Kolkata,05:15,13:10,7h 55m,1,7579
322,2022-11-08,IndiGo,Bengaluru,Kolkata,18:00,02:05,8h 5m,1,7579
323,2022-11-08,Air Asia,Bengaluru,Kolkata,07:40,13:00,5h 20m,1,8409
324,2022-11-08,Air Asia,Bengaluru,Kolkata,20:55,02:30,5h 35m,1,8409
325,2022-11-08,Air Asia,Bengaluru,Kolkata,06:50,12:30,5h 40m,1,8409
326,2022-11-08,Air Asia,Bengaluru,Kolkata,05:05,11:35,6h 30m,1,8409
327,2022-11-08,Air Asia,Bengaluru,Kolkata,06:50,15:35,8h 45m,1,8409
328,2022-11-08,Air Asia,Bengaluru,Kolkata,11:55,21:05,9h 10m,1,8409
329,2022-11-08,Air Asia,Bengaluru,Kolkata,06:50,21:05,14h 15m,1,8409
330,2022-11-08,Go First,Bengaluru,Kolkata,20:25,22:55,2h 30m,Non,8419
331,2022-11-08,Go First,Bengaluru,Kolkata,06:30,16:15,9h 45m,1,8419
332,2022-11-08,Go First,Bengaluru,Kolkata,22:00,08:00,10h,1,8419
333,2022-11-08,Go First,Bengaluru,Kolkata,22:05,09:40,11h 35m,1,8419
334,2022-11-08,Go First,Bengaluru,Kolkata,18:45,08:20,13h 35m,1,8419
335,2022-11-08,Go First,Bengaluru,Kolkata,18:50,09:40,14h 50m,1,8419
336,2022-11-08,SpiceJet,Bengaluru,Kolkata,19:30,22:10,2h 40m,Non,8419
337,2022-11-08,IndiGo,Bengaluru,Kolkata,23:30,01:55,2h 25m,Non,8419
338,2022-11-08,IndiGo,Bengaluru,Kolkata,22:00,00:25,2h 25m,Non,8419
339,2022-11-08,IndiGo,Bengaluru,Kolkata,16:15,18:50,2h 35m,Non,8419
340,2022-11-08,IndiGo,Bengaluru,Kolkata,14:00,16:35,2h 35m,Non,8419
341,2022-11-08,IndiGo,Bengaluru,Kolkata,20:15,22:55,2h 40m,Non,8419
342,2022-11-08,Air Asia,Bengaluru,Kolkata,17:40,20:10,2h 30m,Non,8419
343,2022-11-08,Air Asia,Bengaluru,Kolkata,18:55,21:30,2h 35m,Non,8419
344,2022-11-08,Air Asia,Bengaluru,Kolkata,11:55,15:35,3h 40m,1,8419
345,2022-11-08,IndiGo,Bengaluru,Kolkata,14:40,20:30,5h 50m,1,8477
346,2022-11-08,IndiGo,Bengaluru,Kolkata,08:30,15:30,7h,1,8477
347,2022-11-08,IndiGo,Bengaluru,Kolkata,15:35,22:55,7h 20m,1,8477
348,2022-11-08,IndiGo,Bengaluru,Kolkata,00:30,08:25,7h 55m,1,8477
349,2022-11-08,IndiGo,Bengaluru,Kolkata,18:10,23:55,5h 45m,1,8644
350,2022-11-08,IndiGo,Bengaluru,Kolkata,12:10,14:40,2h 30m,Non,8944
351,2022-11-08,Air Asia,Bengaluru,Kolkata,12:45,02:30,13h 45m,1,8945
352,2022-11-08,IndiGo,Bengaluru,Kolkata,12:40,20:05,7h 25m,1,11170
353,2022-11-08,IndiGo,Bengaluru,Kolkata,06:45,09:20,2h 35m,Non,11464
354,2022-11-08,Air India,Bengaluru,Kolkata,06:40,23:50,17h 10m,1,11958
355,2022-11-08,Air India,Bengaluru,Kolkata,06:40,08:50,26h 10m,1,11958
356,2022-11-08,IndiGo,Bengaluru,Kolkata,13:45,21:00,7h 15m,1,12068
357,2022-11-08,Vistara,Bengaluru,Kolkata,21:35,16:50,19h 15m,1,12197
358,2022-11-08,Vistara,Bengaluru,Kolkata,19:55,16:50,20h 55m,1,12197
359,2022-11-08,Vistara,Bengaluru,Kolkata,18:30,16:50,22h 20m,1,12197
360,2022-11-08,Vistara,Bengaluru,Kolkata,21:10,08:20,11h 10m,1,12417
361,2022-11-08,Vistara,Bengaluru,Kolkata,09:45,22:45,13h,1,12417
362,2022-11-08,Vistara,Bengaluru,Kolkata,18:45,08:20,13h 35m,1,12417
363,2022-11-08,Vistara,Bengaluru,Kolkata,08:00,22:45,14h 45m,1,12417
364,2022-11-08,Vistara,Bengaluru,Kolkata,07:00,22:45,15h 45m,1,12417
365,2022-11-08,Vistara,Bengaluru,Kolkata,21:10,18:05,20h 55m,1,12417
366,2022-11-08,Vistara,Bengaluru,Kolkata,18:45,18:05,23h 20m,1,12417
367,2022-11-08,Air India,Bengaluru,Kolkata,21:20,08:50,11h 30m,1,12903
368,2022-11-08,IndiGo,Bengaluru,Kolkata,15:25,23:20,7h 55m,1,12904
369,2022-11-08,Vistara,Bengaluru,Kolkata,11:30,22:45,11h 15m,1,12932
370,2022-11-08,Vistara,Bengaluru,Kolkata,19:40,08:20,12h 40m,1,12932
371,2022-11-08,Vistara,Bengaluru,Kolkata,17:50,08:20,14h 30m,1,12932
372,2022-11-08,Vistara,Bengaluru,Kolkata,19:40,18:05,22h 25m,1,12932
373,2022-11-08,Vistara,Bengaluru,Kolkata,17:50,18:05,24h 15m,1,12932
374,2022-11-08,IndiGo,Bengaluru,Kolkata,04:25,12:10,7h 45m,1,12966
375,2022-11-08,Air India,Bengaluru,Kolkata,11:15,19:00,7h 45m,1,13020
376,2022-11-08,Air India,Bengaluru,Kolkata,10:00,19:00,9h,1,13020
377,2022-11-08,Air India,Bengaluru,Kolkata,11:15,22:25,11h 10m,1,13020
378,2022-11-08,Air India,Bengaluru,Kolkata,21:00,09:05,12h 5m,1,13020
379,2022-11-08,Air India,Bengaluru,Kolkata,10:00,22:25,12h 25m,1,13020
380,2022-11-08,Air India,Bengaluru,Kolkata,05:45,19:00,13h 15m,1,13020
381,2022-11-08,Air India,Bengaluru,Kolkata,19:15,09:05,13h 50m,1,13020
382,2022-11-08,Air India,Bengaluru,Kolkata,17:00,09:05,16h 5m,1,13020
383,2022-11-08,Air India,Bengaluru,Kolkata,05:45,22:25,16h 40m,1,13020
384,2022-11-08,Air India,Bengaluru,Kolkata,21:00,14:30,17h 30m,1,13020
385,2022-11-08,Air India,Bengaluru,Kolkata,19:15,14:30,19h 15m,1,13020
386,2022-11-08,Air India,Bengaluru,Kolkata,17:00,14:30,21h 30m,1,13020
387,2022-11-08,Air India,Bengaluru,Kolkata,21:00,19:00,22h,1,13020
388,2022-11-08,Air India,Bengaluru,Kolkata,19:15,19:00,23h 45m,1,13020
389,2022-11-08,Air India,Bengaluru,Kolkata,17:00,19:00,26h,1,13020
390,2022-11-08,Air India,Bengaluru,Kolkata,09:15,23:50,14h 35m,1,13428
391,2022-11-08,Air India,Bengaluru,Kolkata,09:15,08:50,23h 35m,1,13428
392,2022-11-08,Vistara,Bengaluru,Kolkata,11:30,18:05,6h 35m,1,13520
393,2022-11-08,Vistara,Bengaluru,Kolkata,11:30,19:35,8h 5m,1,13520
394,2022-11-08,Vistara,Bengaluru,Kolkata,09:45,18:05,8h 20m,1,13520
395,2022-11-08,Vistara,Bengaluru,Kolkata,09:45,19:35,9h 50m,1,13520
396,2022-11-08,Vistara,Bengaluru,Kolkata,08:00,18:05,10h 5m,1,13520
397,2022-11-08,Vistara,Bengaluru,Kolkata,07:00,18:05,11h 5m,1,13520
398,2022-11-08,Vistara,Bengaluru,Kolkata,08:00,19:35,11h 35m,1,13520
399,2022-11-08,Vistara,Bengaluru,Kolkata,07:00,19:35,12h 35m,1,13520
400,2022-11-08,Vistara,Bengaluru,Kolkata,21:10,19:35,22h 25m,1,13520
401,2022-11-08,Vistara,Bengaluru,Kolkata,19:40,19:35,23h 55m,1,13520
402,2022-11-08,Vistara,Bengaluru,Kolkata,18:45,19:35,24h 50m,1,13520
403,2022-11-08,Vistara,Bengaluru,Kolkata,17:50,19:35,25h 45m,1,13520
404,2022-11-08,Air India,Bengaluru,Kolkata,05:45,14:30,8h 45m,1,13650
405,2022-11-08,IndiGo,Bengaluru,Kolkata,16:20,22:00,5h 40m,1,13652
406,2022-11-08,IndiGo,Bengaluru,Kolkata,04:30,12:40,8h 10m,1,13812
407,2022-11-08,Air India,Bengaluru,Kolkata,19:15,08:50,13h 35m,1,14163
408,2022-11-08,IndiGo,Bengaluru,Kolkata,06:00,12:40,6h 40m,1,14188
409,2022-11-08,IndiGo,Bengaluru,Kolkata,11:00,15:55,4h 55m,1,14427
410,2022-11-08,IndiGo,Bengaluru,Kolkata,09:25,15:55,6h 30m,1,14493
411,2022-11-08,IndiGo,Bengaluru,Kolkata,14:45,22:00,7h 15m,1,15037
412,2022-11-08,Vistara,Bengaluru,Kolkata,09:40,16:50,7h 10m,1,17974
413,2022-11-08,Vistara,Bengaluru,Kolkata,08:25,16:50,8h 25m,1,17974
414,2022-11-08,Vistara,Bengaluru,Kolkata,06:40,16:50,10h 10m,1,17974
415,2022-11-08,Air Asia,Bengaluru,Kolkata,12:45,21:05,8h 20m,2,18155
416,2022-11-08,Vistara,Bengaluru,Kolkata,19:00,16:50,21h 50m,1,18184
417,2022-11-08,Air India,Bengaluru,Kolkata,21:00,16:45,19h 45m,3,18429
418,2022-11-08,Air India,Bengaluru,Kolkata,19:15,16:45,21h 30m,3,18429
419,2022-11-08,Air India,Bengaluru,Kolkata,17:00,16:45,23h 45m,3,18429
420,2022-11-08,Air India,Bengaluru,Kolkata,11:15,16:45,29h 30m,3,18429
421,2022-11-08,Air India,Bengaluru,Kolkata,10:00,16:45,30h 45m,3,18429
422,2022-11-08,Vistara,Bengaluru,Kolkata,21:10,09:35,12h 25m,1,18835
423,2022-11-08,Vistara,Bengaluru,Kolkata,18:45,09:35,14h 50m,1,19098
424,2022-11-08,IndiGo,Bengaluru,Kolkata,09:00,15:25,6h 25m,1,19250
425,2022-11-08,IndiGo,Bengaluru,Kolkata,13:00,19:55,6h 55m,2,19302
426,2022-11-08,Vistara,Bengaluru,Kolkata,19:40,09:35,13h 55m,1,20778
427,2022-11-08,Vistara,Bengaluru,Kolkata,17:50,09:35,15h 45m,1,20778
428,2022-11-08,Air India,Bengaluru,Kolkata,11:15,22:20,35h 5m,2,23172
429,2022-11-08,Air India,Bengaluru,Kolkata,10:00,22:20,36h 20m,2,23172
430,2022-11-08,Air India,Bengaluru,Kolkata,05:45,22:20,40h 35m,2,23172
431,2022-11-08,Vistara,Bengaluru,Kolkata,11:40,19:35,7h 55m,2,23959
432,2022-12-03,IndiGo,Bengaluru,Kolkata,16:25,22:05,5h 40m,1,5946
433,2022-12-03,IndiGo,Bengaluru,Kolkata,17:25,22:25,5h,1,6214
434,2022-12-03,IndiGo,Bengaluru,Kolkata,18:00,23:15,5h 15m,1,6214
435,2022-12-03,IndiGo,Bengaluru,Kolkata,23:40,05:00,5h 20m,1,6214
436,2022-12-03,IndiGo,Bengaluru,Kolkata,16:10,22:30,6h 20m,1,6214
437,2022-12-03,IndiGo,Bengaluru,Kolkata,19:15,02:05,6h 50m,1,6214
438,2022-12-03,IndiGo,Bengaluru,Kolkata,08:30,15:30,7h,1,6214
439,2022-12-03,IndiGo,Bengaluru,Kolkata,18:00,01:05,7h 5m,1,6214
440,2022-12-03,IndiGo,Bengaluru,Kolkata,23:40,07:50,8h 10m,1,6214
441,2022-12-03,IndiGo,Bengaluru,Kolkata,16:50,01:00,8h 10m,1,6214
442,2022-12-03,IndiGo,Bengaluru,Kolkata,12:20,17:00,4h 40m,1,7180
443,2022-12-03,IndiGo,Bengaluru,Kolkata,07:25,13:10,5h 45m,1,7180
444,2022-12-03,IndiGo,Bengaluru,Kolkata,09:00,16:40,7h 40m,1,7180
445,2022-12-03,Air Asia,Bengaluru,Kolkata,22:25,00:50,2h 25m,Non,7261
446,2022-12-03,IndiGo,Bengaluru,Kolkata,20:15,22:55,2h 40m,Non,7264
447,2022-12-03,Air Asia,Bengaluru,Kolkata,05:10,07:25,2h 15m,Non,7475
448,2022-12-03,Go First,Bengaluru,Kolkata,20:10,22:40,2h 30m,Non,7579
449,2022-12-03,IndiGo,Bengaluru,Kolkata,23:30,01:55,2h 25m,Non,7632
450,2022-12-03,IndiGo,Bengaluru,Kolkata,02:45,08:25,5h 40m,1,8146
451,2022-12-03,IndiGo,Bengaluru,Kolkata,10:30,16:40,6h 10m,1,8146
452,2022-12-03,IndiGo,Bengaluru,Kolkata,09:00,15:25,6h 25m,1,8146
453,2022-12-03,IndiGo,Bengaluru,Kolkata,04:25,12:10,7h 45m,1,8146
454,2022-12-03,IndiGo,Bengaluru,Kolkata,22:00,00:25,2h 25m,Non,8419
455,2022-12-03,IndiGo,Bengaluru,Kolkata,18:25,21:10,2h 45m,Non,8419
456,2022-12-03,Air Asia,Bengaluru,Kolkata,17:40,20:10,2h 30m,Non,8419
457,2022-12-03,SpiceJet,Bengaluru,Kolkata,19:30,22:10,2h 40m,Non,8629
458,2022-12-03,IndiGo,Bengaluru,Kolkata,22:10,05:00,6h 50m,1,9051
459,2022-12-03,Air Asia,Bengaluru,Kolkata,07:40,13:00,5h 20m,1,9495
460,2022-12-03,Air Asia,Bengaluru,Kolkata,20:55,02:30,5h 35m,1,9589
461,2022-12-03,Vistara,Bengaluru,Kolkata,21:40,09:40,12h,1,9735
462,2022-12-03,Vistara,Bengaluru,Kolkata,19:55,09:40,13h 45m,1,9735
463,2022-12-03,IndiGo,Bengaluru,Kolkata,06:45,09:20,2h 35m,Non,9994
464,2022-12-03,IndiGo,Bengaluru,Kolkata,07:50,10:30,2h 40m,Non,9994
465,2022-12-03,IndiGo,Bengaluru,Kolkata,14:40,20:30,5h 50m,1,10078
466,2022-12-03,IndiGo,Bengaluru,Kolkata,00:30,08:25,7h 55m,1,10078
467,2022-12-03,IndiGo,Bengaluru,Kolkata,09:40,17:00,7h 20m,2,10131
468,2022-12-03,Vistara,Bengaluru,Kolkata,18:55,09:40,14h 45m,1,10139
469,2022-12-03,Vistara,Bengaluru,Kolkata,21:40,19:55,22h 15m,1,10139
470,2022-12-03,Vistara,Bengaluru,Kolkata,19:55,19:55,24h,1,10139
471,2022-12-03,Vistara,Bengaluru,Kolkata,18:55,19:55,25h,1,10139
472,2022-12-03,Air Asia,Bengaluru,Kolkata,16:35,21:05,4h 30m,1,10155
473,2022-12-03,Air Asia,Bengaluru,Kolkata,06:50,15:35,8h 45m,1,10155
474,2022-12-03,Air Asia,Bengaluru,Kolkata,06:50,21:05,14h 15m,1,10155
475,2022-12-03,Air India,Bengaluru,Kolkata,21:20,08:50,11h 30m,1,10383
476,2022-12-03,Air India,Bengaluru,Kolkata,19:15,08:50,13h 35m,1,10383
477,2022-12-03,Air India,Bengaluru,Kolkata,06:40,08:50,26h 10m,1,10383
478,2022-12-03,Air India,Bengaluru,Kolkata,21:20,23:50,26h 30m,1,10383
479,2022-12-03,Air India,Bengaluru,Kolkata,19:15,23:50,28h 35m,1,10383
480,2022-12-03,Vistara,Bengaluru,Kolkata,09:30,19:55,10h 25m,1,10580
481,2022-12-03,Vistara,Bengaluru,Kolkata,08:30,19:55,11h 25m,1,10580
482,2022-12-03,Vistara,Bengaluru,Kolkata,06:40,19:55,13h 15m,1,10580
483,2022-12-03,Vistara,Bengaluru,Kolkata,18:25,09:40,15h 15m,1,10580
484,2022-12-03,Vistara,Bengaluru,Kolkata,09:30,09:40,24h 10m,1,10580
485,2022-12-03,Vistara,Bengaluru,Kolkata,18:25,19:55,25h 30m,1,10580
486,2022-12-03,IndiGo,Bengaluru,Kolkata,09:15,11:40,2h 25m,Non,10729
487,2022-12-03,Air Asia,Bengaluru,Kolkata,11:55,15:35,3h 40m,1,10729
488,2022-12-03,IndiGo,Bengaluru,Kolkata,14:45,22:00,7h 15m,1,11044
489,2022-12-03,Go First,Bengaluru,Kolkata,18:20,09:40,15h 20m,1,11136
490,2022-12-03,IndiGo,Bengaluru,Kolkata,16:15,18:50,2h 35m,Non,11464
491,2022-12-03,Vistara,Bengaluru,Kolkata,21:40,16:55,19h 15m,1,11609
492,2022-12-03,Vistara,Bengaluru,Kolkata,19:55,16:55,21h,1,11609
493,2022-12-03,Vistara,Bengaluru,Kolkata,18:55,16:55,22h,1,11609
494,2022-12-03,Vistara,Bengaluru,Kolkata,18:25,16:55,22h 30m,1,11609
495,2022-12-03,Air India,Bengaluru,Kolkata,21:00,09:05,12h 5m,1,11865
496,2022-12-03,Air India,Bengaluru,Kolkata,19:15,09:05,13h 50m,1,11865
497,2022-12-03,Air India,Bengaluru,Kolkata,17:10,09:05,15h 55m,1,11865
498,2022-12-03,Air Asia,Bengaluru,Kolkata,06:50,12:30,5h 40m,1,11908
499,2022-12-03,Vistara,Bengaluru,Kolkata,11:30,18:05,6h 35m,1,11976
500,2022-12-03,Vistara,Bengaluru,Kolkata,08:00,18:05,10h 5m,1,11976
501,2022-12-03,Vistara,Bengaluru,Kolkata,07:00,18:05,11h 5m,1,11976
502,2022-12-03,Go First,Bengaluru,Kolkata,22:00,08:00,10h,1,12035
503,2022-12-03,IndiGo,Bengaluru,Kolkata,13:00,20:05,7h 5m,2,12063
504,2022-12-03,Air India,Bengaluru,Kolkata,13:15,09:05,19h 50m,1,12115
505,2022-12-03,Air Asia,Bengaluru,Kolkata,11:55,21:05,9h 10m,1,12151
506,2022-12-03,Vistara,Bengaluru,Kolkata,09:30,16:55,7h 25m,1,12197
507,2022-12-03,Vistara,Bengaluru,Kolkata,08:30,16:55,8h 25m,1,12197
508,2022-12-03,Vistara,Bengaluru,Kolkata,06:40,16:55,10h 15m,1,12197
509,2022-12-03,Go First,Bengaluru,Kolkata,21:00,09:40,12h 40m,1,12301
510,2022-12-03,Air India,Bengaluru,Kolkata,21:00,19:00,22h,1,12390
511,2022-12-03,Air India,Bengaluru,Kolkata,19:15,19:00,23h 45m,1,12390
512,2022-12-03,Air India,Bengaluru,Kolkata,17:10,19:00,25h 50m,1,12390
513,2022-12-03,Air India,Bengaluru,Kolkata,09:15,08:50,23h 35m,1,12903
514,2022-12-03,Vistara,Bengaluru,Kolkata,09:45,18:05,8h 20m,1,12932
515,2022-12-03,Vistara,Bengaluru,Kolkata,21:10,18:05,20h 55m,1,12932
516,2022-12-03,Vistara,Bengaluru,Kolkata,19:40,18:05,22h 25m,1,12932
517,2022-12-03,Vistara,Bengaluru,Kolkata,18:45,18:05,23h 20m,1,12932
518,2022-12-03,Vistara,Bengaluru,Kolkata,17:45,18:05,24h 20m,1,12932
519,2022-12-03,IndiGo,Bengaluru,Kolkata,12:40,20:05,7h 25m,1,13144
520,2022-12-03,Air India,Bengaluru,Kolkata,13:15,19:00,5h 45m,1,13270
521,2022-12-03,Air India,Bengaluru,Kolkata,11:15,19:00,7h 45m,1,13270
522,2022-12-03,Air India,Bengaluru,Kolkata,10:00,19:00,9h,1,13270
523,2022-12-03,Air India,Bengaluru,Kolkata,13:15,22:25,9h 10m,1,13270
524,2022-12-03,Air India,Bengaluru,Kolkata,11:15,22:25,11h 10m,1,13270
525,2022-12-03,Air India,Bengaluru,Kolkata,10:00,22:25,12h 25m,1,13270
526,2022-12-03,Air India,Bengaluru,Kolkata,05:45,19:00,13h 15m,1,13270
527,2022-12-03,Air India,Bengaluru,Kolkata,05:45,22:25,16h 40m,1,13270
528,2022-12-03,IndiGo,Bengaluru,Kolkata,04:30,12:40,8h 10m,1,13382
529,2022-12-03,Vistara,Bengaluru,Kolkata,21:10,08:20,11h 10m,1,13520
530,2022-12-03,Vistara,Bengaluru,Kolkata,21:10,09:35,12h 25m,1,13520
531,2022-12-03,Vistara,Bengaluru,Kolkata,19:40,08:20,12h 40m,1,13520
532,2022-12-03,Vistara,Bengaluru,Kolkata,18:45,08:20,13h 35m,1,13520
533,2022-12-03,Vistara,Bengaluru,Kolkata,19:40,09:35,13h 55m,1,13520
534,2022-12-03,Vistara,Bengaluru,Kolkata,17:45,08:20,14h 35m,1,13520
535,2022-12-03,Vistara,Bengaluru,Kolkata,18:45,09:35,14h 50m,1,13520
536,2022-12-03,Vistara,Bengaluru,Kolkata,17:45,09:35,15h 50m,1,13520
537,2022-12-03,Go First,Bengaluru,Kolkata,18:45,08:20,13h 35m,1,13742
538,2022-12-03,IndiGo,Bengaluru,Kolkata,06:00,12:40,6h 40m,1,13942
539,2022-12-03,IndiGo,Bengaluru,Kolkata,05:15,13:10,7h 55m,1,13942
540,2022-12-03,IndiGo,Bengaluru,Kolkata,07:00,14:30,7h 30m,1,14111
541,2022-12-03,IndiGo,Bengaluru,Kolkata,09:50,17:40,7h 50m,1,14636
542,2022-12-03,Vistara,Bengaluru,Kolkata,07:00,22:45,15h 45m,1,14740
543,2022-12-03,Vistara,Bengaluru,Kolkata,18:45,19:35,24h 50m,1,14740
544,2022-12-03,Vistara,Bengaluru,Kolkata,21:10,19:35,22h 25m,1,15003
545,2022-12-03,Vistara,Bengaluru,Kolkata,19:40,19:35,23h 55m,1,15003
546,2022-12-03,Vistara,Bengaluru,Kolkata,17:45,19:35,25h 50m,1,15003
547,2022-12-03,IndiGo,Bengaluru,Kolkata,12:00,19:40,7h 40m,1,15161
548,2022-12-03,Air India,Bengaluru,Kolkata,05:45,14:30,8h 45m,1,15370
549,2022-12-03,IndiGo,Bengaluru,Kolkata,12:10,14:40,2h 30m,Non,15769
550,2022-12-03,Vistara,Bengaluru,Kolkata,11:30,22:45,11h 15m,1,15843
551,2022-12-03,Vistara,Bengaluru,Kolkata,08:00,22:45,14h 45m,1,15843
552,2022-12-03,IndiGo,Bengaluru,Kolkata,10:20,15:40,5h 20m,1,15874
553,2022-12-03,IndiGo,Bengaluru,Kolkata,13:15,19:40,6h 25m,1,15874
554,2022-12-03,IndiGo,Bengaluru,Kolkata,09:25,15:55,6h 30m,1,16344
555,2022-12-03,Air Asia,Bengaluru,Kolkata,05:05,11:35,6h 30m,1,16666
556,2022-12-03,Vistara,Bengaluru,Kolkata,09:45,22:45,13h,1,16683
557,2022-12-03,Vistara,Bengaluru,Kolkata,07:00,19:35,12h 35m,1,16735
558,2022-12-03,IndiGo,Bengaluru,Kolkata,15:35,22:55,7h 20m,1,16840
559,2022-12-03,Vistara,Bengaluru,Kolkata,11:40,19:35,7h 55m,2,17659
560,2022-12-03,Vistara,Bengaluru,Kolkata,11:30,19:35,8h 5m,1,17838
561,2022-12-03,Vistara,Bengaluru,Kolkata,08:00,19:35,11h 35m,1,17838
562,2022-12-03,Air India,Bengaluru,Kolkata,13:15,22:20,33h 5m,2,18067
563,2022-12-03,Air India,Bengaluru,Kolkata,11:15,22:20,35h 5m,2,18067
564,2022-12-03,Air India,Bengaluru,Kolkata,10:00,22:20,36h 20m,2,18067
565,2022-12-03,Air India,Bengaluru,Kolkata,05:45,22:20,40h 35m,2,18067
566,2022-12-03,IndiGo,Bengaluru,Kolkata,11:00,15:55,4h 55m,1,18436
567,2022-12-03,Vistara,Bengaluru,Kolkata,09:45,19:35,9h 50m,1,18678
568,2022-12-03,Air India,Bengaluru,Kolkata,21:00,14:30,17h 30m,1,18795
569,2022-12-03,Air India,Bengaluru,Kolkata,19:15,14:30,19h 15m,1,18795
570,2022-12-03,Air India,Bengaluru,Kolkata,17:10,14:30,21h 20m,1,18795
571,2022-12-03,Air India,Bengaluru,Kolkata,06:40,23:50,17h 10m,1,19308
572,2022-12-03,Air India,Bengaluru,Kolkata,09:15,23:50,14h 35m,1,21828
573,2022-11-15,IndiGo,Bengaluru,Kolkata,17:30,22:05,4h 35m,1,7579
574,2022-11-15,IndiGo,Bengaluru,Kolkata,11:00,15:55,4h 55m,1,7579
575,2022-11-15,IndiGo,Bengaluru,Kolkata,17:25,22:25,5h,1,7579
576,2022-11-15,IndiGo,Bengaluru,Kolkata,23:40,04:50,5h 10m,1,7579
577,2022-11-15,IndiGo,Bengaluru,Kolkata,18:00,23:15,5h 15m,1,7579
578,2022-11-15,IndiGo,Bengaluru,Kolkata,10:20,15:40,5h 20m,1,7579
579,2022-11-15,IndiGo,Bengaluru,Kolkata,16:25,22:05,5h 40m,1,7579
580,2022-11-15,IndiGo,Bengaluru,Kolkata,19:25,01:05,5h 40m,1,7579
581,2022-11-15,IndiGo,Bengaluru,Kolkata,02:45,08:25,5h 40m,1,7579
582,2022-11-15,IndiGo,Bengaluru,Kolkata,07:25,13:10,5h 45m,1,7579
583,2022-11-15,IndiGo,Bengaluru,Kolkata,14:40,20:30,5h 50m,1,7579
584,2022-11-15,IndiGo,Bengaluru,Kolkata,06:45,12:55,6h 10m,1,7579
585,2022-11-15,IndiGo,Bengaluru,Kolkata,10:30,16:40,6h 10m,1,7579
586,2022-11-15,IndiGo,Bengaluru,Kolkata,16:10,22:30,6h 20m,1,7579
587,2022-11-15,IndiGo,Bengaluru,Kolkata,13:15,19:40,6h 25m,1,7579
588,2022-11-15,IndiGo,Bengaluru,Kolkata,09:25,15:55,6h 30m,1,7579
589,2022-11-15,IndiGo,Bengaluru,Kolkata,22:10,04:50,6h 40m,1,7579
590,2022-11-15,IndiGo,Bengaluru,Kolkata,19:15,02:05,6h 50m,1,7579
591,2022-11-15,IndiGo,Bengaluru,Kolkata,11:00,18:00,7h,1,7579
592,2022-11-15,IndiGo,Bengaluru,Kolkata,18:00,01:05,7h 5m,1,7579
593,2022-11-15,IndiGo,Bengaluru,Kolkata,15:35,22:55,7h 20m,1,7579
594,2022-11-15,IndiGo,Bengaluru,Kolkata,06:25,13:55,7h 30m,1,7579
595,2022-11-15,IndiGo,Bengaluru,Kolkata,09:40,17:00,7h 20m,2,7632
596,2022-11-15,IndiGo,Bengaluru,Kolkata,13:55,20:20,6h 25m,1,8017
597,2022-11-15,Air Asia,Bengaluru,Kolkata,16:35,21:05,4h 30m,1,8409
598,2022-11-15,Air Asia,Bengaluru,Kolkata,07:40,13:00,5h 20m,1,8409
599,2022-11-15,Air Asia,Bengaluru,Kolkata,20:55,02:30,5h 35m,1,8409
600,2022-11-15,Air Asia,Bengaluru,Kolkata,06:50,12:30,5h 40m,1,8409
601,2022-11-15,Air Asia,Bengaluru,Kolkata,05:05,11:35,6h 30m,1,8409
602,2022-11-15,Air Asia,Bengaluru,Kolkata,06:50,15:35,8h 45m,1,8409
603,2022-11-15,Air Asia,Bengaluru,Kolkata,11:55,21:05,9h 10m,1,8409
604,2022-11-15,Air Asia,Bengaluru,Kolkata,12:45,02:30,13h 45m,1,8409
